,url
8563,https://english.kyodonews.net/news/2021/02/9ac1bec39796-criticism-keeps-swirling-over-tokyo-olympic-chiefs-sexist-comments.html
8564,https://english.kyodonews.net/news/2021/02/ed553a35c11a-myanmars-ousted-party-defies-coup-by-convening-own-parliament.html
8565,https://english.kyodonews.net/news/2021/02/3612c724e0e3-coronavirus-outbreak-latest-feb-5-2021.html
8566,https://english.kyodonews.net/news/2021/02/6437947c3d50-suga-apologizes-for-glitch-in-japans-covid-19-contact-tracing-app.html
8567,https://english.kyodonews.net/news/2021/02/c509863410bd-astrazeneca-files-for-covid-19-vaccine-approval-in-japan.html
8568,https://english.kyodonews.net/news/2021/02/c509863410bd-astrazeneca-files-for-covid-19-vaccine-approval-in-japan.html
8569,https://english.kyodonews.net/news/2021/02/0ddc7c65b2cb-s-koreas-trade-minister-withdraws-from-race-for-next-wto-head.html
8570,https://english.kyodonews.net/news/2021/02/03a65687c54c-taiwan-to-get-covid-19-vaccine-as-early-as-this-month.html
8571,https://english.kyodonews.net/news/2021/02/03573be9d13d-indonesia-malaysia-to-propose-asean-special-meeting-on-myanmar.html
8572,https://english.kyodonews.net/news/2021/02/bc96f5257c0d-female-rugby-union-director-fires-back-at-tokyo-olympic-chief.html
8573,https://english.kyodonews.net/news/2021/02/046fe081dd3e-japan-and-beyond-week-in-photos---january-30february-5.html
8574,https://english.kyodonews.net/news/2021/02/8c4a5cc8d451-sexism-in-japan-awarded-gold-medal-over-olympic-chiefs-remarks.html
8575,https://english.kyodonews.net/news/2021/02/0f932f0b3fef-feature-despite-pandemic-quake-hit-heritage-coming-back-to-life-in-nepal.html
8576,https://english.kyodonews.net/news/2021/02/e29024ee7b1e-biden-vows-to-seek-position-of-strength-with-allies-amid-china-rise.html
8577,https://english.kyodonews.net/news/2021/02/b928044f6d9c-skiing-kawamura-sumiyoshi-finish-on-moguls-podium-at-world-cup.html
8578,https://english.kyodonews.net/news/2021/02/24e644b497e3-soccer-honda-to-join-portugals-portimonense-after-leaving-brazil-club.html
8579,https://english.kyodonews.net/news/2021/02/ab4d254e7982-urgent-un-security-council-urges-release-of-myanmar-detainees-after-coup.html
8580,https://english.kyodonews.net/news/2021/02/f646cc0f9cc7-woman-arrested-over-injury-leading-to-death-of-3-year-old-son.html
8581,https://english.kyodonews.net/news/2021/02/5ee2b59020a2-most-of-myanmars-nld-party-executives-still-detained-by-military.html
8582,https://english.kyodonews.net/news/2021/02/5762494ea5d5-urgent-tokyo-olympics-chief-mori-apologizes-for-sexist-comments.html
8583,https://english.kyodonews.net/news/2021/02/c92af86179a9-wait-until-last-minute-to-decide-on-fans-tokyo-olympics-chief-says.html
8584,https://english.kyodonews.net/news/2021/02/59b25422264e-coronavirus-outbreak-latest-feb-4-2021.html
8585,https://english.kyodonews.net/news/2021/02/eff4729d6f17-myanmar-junta-leader-hints-at-election-by-august-next-year.html
8586,https://english.kyodonews.net/news/2021/02/6158b2b490b8-japanese-comedian-declines-to-be-olympic-torchbearer-over-moris-remarks.html
8587,https://english.kyodonews.net/news/2021/02/ac28051173ad-basketball-hachimura-credits-wizards-defense-for-tough-win-over-miami.html
8588,https://english.kyodonews.net/news/2021/02/2180115b237c-who-expert-skeptical-coronavirus-leaked-from-controversial-wuhan-lab.html
8589,https://english.kyodonews.net/news/2021/02/caaae94785fd-swimming-seto-returns-to-competition-after-sex-scandal-ban.html
8590,https://english.kyodonews.net/news/2021/02/db2f9eadcceb-with-beijing-games-year-away-fears-remain-over-pandemic-boycotts.html
8591,https://english.kyodonews.net/news/2021/02/69913f18c6f1-senior-bureaucrats-lavish-dining-with-sugas-son-under-probe.html
8592,https://english.kyodonews.net/news/2021/02/9939800d29e0-nonregular-workers-at-big-firms-left-out-of-virus-related-benefits.html
8593,https://english.kyodonews.net/news/2021/02/f0b22bdccdfd-feature-car-submerged-by-massive-2011-tsunami-nurturing-new-lives.html
8594,https://english.kyodonews.net/news/2021/02/3e064af636b0-virtual-sapporo-snow-festival-opens-amid-coronavirus-pandemic.html
8595,https://english.kyodonews.net/news/2021/02/e3ca6d2dc86e-crime-in-japan-drops-to-lowest-postwar-level-in-2020-amid-pandemic.html
8596,https://english.kyodonews.net/news/2021/02/5d2450f51988-myanmar-citizens-turn-to-pot-banging-to-protest-coup.html
8597,https://english.kyodonews.net/news/2021/02/bb4a29062183-urgent-no-change-in-us-plan-for-tokyo-olympics-white-house-spokeswoman.html
8598,https://english.kyodonews.net/news/2021/02/a2cafb587980-update1-backlash-over-tokyo-olympic-heads-remarks-on-women-goes-viral-paper.html
8599,https://english.kyodonews.net/news/2021/02/ee941d383314-urgent-us-russia-arms-control-treaty-extended-for-five-years.html
8600,https://english.kyodonews.net/news/2021/02/1e369f1977a7-n-korea-designates-nov-29-as-holiday-to-commemorate-icbm-launch.html
8601,https://english.kyodonews.net/news/2021/02/d1b9fc0f844f-tokyo-olympic-head-says-meetings-with-women-drag-on.html
8602,https://english.kyodonews.net/news/2021/02/72b6755fe761-update1-japan-britain-affirm-close-security-ties-amid-chinas-rise.html
8603,https://english.kyodonews.net/news/2021/02/b2f2313c4770-toyota-eyes-record-92-million-unit-global-output-in-2021.html
8604,https://english.kyodonews.net/news/2021/02/b1cd8ca02c19-olympics-coronavirus-playbook-released-for-tokyo-games-athletes.html
8605,https://english.kyodonews.net/news/2021/02/9fa9f2935cde-coronavirus-outbreak-latest-feb-3-2021.html
8606,https://english.kyodonews.net/news/2021/02/899af54b583e-virus-hit-aquarium-seeks-help-via-crowdfunding-to-feed-its-jellyfish.html
8607,https://english.kyodonews.net/news/2021/02/2ab9e99bb918-tokyo-reports-676-new-coronavirus-infection-cases.html
8608,https://english.kyodonews.net/news/2021/02/efa749bbd5c9-lawmaker-anri-kawai-to-step-down-over-2019-vote-buying-scandal.html
8609,https://english.kyodonews.net/news/2021/02/f173cc7a5a0e-myanmar-military-launches-decision-making-council-after-coup.html
8610,https://english.kyodonews.net/news/2021/02/bee249557c76-sony-ups-fy-2020-net-profit-outlook-to-1-tril-yen.html
8611,https://english.kyodonews.net/news/2021/02/af957fd7cea0-china-to-provide-10-million-vaccine-doses-under-global-framework.html
8612,https://english.kyodonews.net/news/2021/02/672b77d898d6-japan-to-pass-bills-allowing-fines-for-antivirus-measure-noncompliance.html
8613,https://english.kyodonews.net/news/2021/02/5629f78d04d6-japans-foreign-workers-hit-hard-by-pandemic-despite-record-number.html
8614,https://english.kyodonews.net/news/2021/02/a2e4019476f8-breaking-news-who-team-tracing-origins-of-coronavirus-visits-wuhan-virus-lab.html
8615,https://english.kyodonews.net/news/2021/02/ccd7db3167a9-thousands-protest-myanmar-military-coup-at-rally-in-tokyo.html
8616,https://english.kyodonews.net/news/2021/02/8b6e02388c86-breaking-news-g-7-foreign-ministers-condemn-military-coup-in-myanmar-statement.html
8617,https://english.kyodonews.net/news/2021/02/3b40627110f2-basketball-hachimura-scores-season-high-24-in-loss-to-portland.html
8618,https://english.kyodonews.net/news/2021/02/a56bcb83910f-tennis-osaka-reaches-quarterfinals-of-australian-open-warm-up-event.html
8619,https://english.kyodonews.net/news/2021/02/52081bb8af2b-un-security-council-discusses-military-coup-in-myanmar.html
8620,https://english.kyodonews.net/news/2021/02/8aea39496245-biden-signs-orders-to-tackle-trump-era-migrant-family-separations.html
8621,https://english.kyodonews.net/news/2021/02/5fc19f922639-olympics-russias-doping-ban-for-tokyo-games-finalized.html
8622,https://english.kyodonews.net/news/2021/02/b93d69cc142a-focus-myanmars-unrest-may-benefit-china-make-regional-security-fragile.html
8623,https://english.kyodonews.net/news/2021/02/dd161e8004da-urgent-us-determines-myanmar-military-staged-coup-to-review-assistance.html
8624,https://english.kyodonews.net/news/2021/02/12a694d2e717-chilean-man-indicted-over-2016-murder-of-japanese-woman.html
8625,https://english.kyodonews.net/news/2021/02/c9aea426a56c-hundreds-reportedly-detained-in-myanmar-coup.html
8626,https://english.kyodonews.net/news/2021/02/55b9b8388553-tokyos-oldest-stone-bridge-to-reopen-in-april.html
8627,https://english.kyodonews.net/news/2021/02/9b6ed329a259-coronavirus-outbreak-latest-feb-2-2021.html
8628,https://english.kyodonews.net/news/2021/02/c6fc2db053a0-japan-to-extend-virus-emergency-to-march-7-as-hospitals-strained.html
8629,https://english.kyodonews.net/news/2021/02/48ecc60d35dd-update1-japan-aims-to-start-covid-19-vaccinations-mid-february-suga.html
8630,https://english.kyodonews.net/news/2021/02/635000c16f40-japanese-anxious-as-virus-emergency-set-to-be-extended.html
8631,https://english.kyodonews.net/news/2021/02/d737e4d375c5-who-team-visits-wuhan-animal-facility-for-clues-on-viruss-origins.html
8632,https://english.kyodonews.net/news/2021/02/83247968ee8a-1-month-virus-emergency-extension-may-cut-consumption-by-36-tril-yen.html
8633,https://english.kyodonews.net/news/2021/02/64167fdacfc2-6-yr-prison-term-upheld-for-ex-top-bureaucrat-over-murder-of-son.html
8634,https://english.kyodonews.net/news/2021/02/dbc5b2fba6e9-chinas-top-diplomat-urges-biden-not-to-meddle-in-internal-affairs.html
8635,https://english.kyodonews.net/news/2021/02/aff1f7cd1d23-ipc-confident-of-safe-tokyo-paralympic-games-despite-virus-concerns.html
8636,https://english.kyodonews.net/news/2021/02/88ee18239cdf-s-korea-downgrades-japans-status-in-defense-white-paper.html
8637,https://english.kyodonews.net/news/2021/02/b49cfe2727bd-tennis-osaka-untroubled-in-first-australian-open-warm-up-match.html
8638,https://english.kyodonews.net/news/2021/02/ad2f8a2a6a98-breaking-news-suzuki-halts-production-at-2-auto-plants-in-myanmar-after-coup.html
8639,https://english.kyodonews.net/news/2021/02/dca6f64df515-minister-suggests-eu-export-rules-may-delay-vaccinations-in-japan.html
8640,https://english.kyodonews.net/news/2021/02/b2ef34f6b3f8-feature-massive-project-near-tokyo-heralds-rise-of-hyperscale-data-centers.html
8641,https://english.kyodonews.net/news/2021/02/5f1edeccf2a5-myanmar-actor-win-morisaki-calls-for-people-not-to-ignore-coup.html
8642,https://english.kyodonews.net/news/2021/02/7ce32f66a96a-soccer-minamino-joins-southampton-on-loan-from-liverpool.html
8643,https://english.kyodonews.net/news/2021/02/a51ce290c961-urgent-biden-warns-of-possible-sanctions-following-myanmar-coup.html
8644,https://english.kyodonews.net/news/2021/02/262b4377f15d-breaking-news-japan-us-share-concerns-over-myanmar-us-state-department.html
8645,https://english.kyodonews.net/news/2021/02/542aeac1373f-earthquake-alert.html
8646,https://english.kyodonews.net/news/2021/02/380561a92393-update1-aso-yellen-vow-to-cooperate-closely-amid-pandemic.html
8647,https://english.kyodonews.net/news/2021/02/516f3839474a-breaking-news-myanmar-military-detains-leader-suu-kyi-ruling-party.html
8648,https://english.kyodonews.net/news/2021/02/056d4ad2bb71-urgent-japan-urges-myanmar-to-uphold-democracy-after-suu-kyis-detention.html
8649,https://english.kyodonews.net/news/2021/02/049b8f5aa456-breaking-news-japan-to-extend-covid-19-state-of-emergency-tues-sources.html
8650,https://english.kyodonews.net/news/2021/02/8e1ffc3a42a9-update2-uk-formally-requests-to-join-tpp-free-trade-pact.html
8651,https://english.kyodonews.net/news/2021/02/5397bd460762-coronavirus-outbreak-latest-feb-1-2021.html
8652,https://english.kyodonews.net/news/2021/02/0a51548ba213-who-team-to-visit-wuhan-lab-where-coronavirus-rumored-to-be-released.html
8653,https://english.kyodonews.net/news/2021/02/61440c57993a-breaking-news-tokyos-cumulative-total-of-coronavirus-cases-tops-100000.html
8654,https://english.kyodonews.net/news/2021/02/9a66dc9e6ed3-olympics-rowings-asia-oceania-qualifier-scheduled-in-may-in-tokyo.html
8655,https://english.kyodonews.net/news/2021/02/82a0255a819e-ruling-lawmaker-quits-over-hostess-bar-visit-amid-virus-emergency.html
8656,https://english.kyodonews.net/news/2021/02/9922a48854a9-breaking-news-jal-posts-net-loss-of-21272-bil-yen-in-april-dec.html
8657,https://english.kyodonews.net/news/2021/02/f487b394c238-surprise-worry-grip-japans-myanmar-community-with-suu-kyi-detention.html
8658,https://english.kyodonews.net/news/2021/02/a2d24caeda97-pakistan-receives-500000-covid-19-vaccine-doses-from-china.html
8659,https://english.kyodonews.net/news/2021/02/b0b7adb45e46-analysis-with-coup-myanmar-risks-isolation-it-escaped-decade-ago.html
8660,https://english.kyodonews.net/news/2021/02/71edf0bd08b5-man-arrested-for-allegedly-injuring-doctor-over-mask-request.html
8661,https://english.kyodonews.net/news/2021/02/55bab83e7b18-snowboarding-totsuka-wins-first-x-games-aspen-gold-in-superpipe.html
8662,https://english.kyodonews.net/news/2021/02/1e319ddc976b-australia-deeply-concerned-by-reports-of-suu-kyis-detention.html
8663,https://english.kyodonews.net/news/2021/02/dc13acf89048-mayor-opposed-to-planned-us-military-drill-site-wins-re-election.html
8664,https://english.kyodonews.net/news/2021/02/1f2d145a7dd9-un-condemns-detention-of-suu-kyi-in-myanmar-military-coup.html
8665,https://english.kyodonews.net/news/2021/02/6c57aace9b02-feature-wheelchair-basketball-star-aims-to-inspire-future-paralympians.html
8666,https://english.kyodonews.net/news/2021/02/b7adef726cae-urgent-us-urges-release-of-suu-kyi-warns-of-action.html
8667,https://english.kyodonews.net/news/2021/02/7b6a733e31ba-nordic-combined-watabe-secures-4th-straight-world-cup-podium-finish.html
8668,https://english.kyodonews.net/news/2021/02/fe6bea6e5b6e-bullet-trains-start-trial-run-of-office-car-for-passengers.html
8669,https://english.kyodonews.net/news/2021/02/2580c6c0f9f7-ski-jumping-takanashi-shows-form-2nd-at-world-cup-event-in-germany.html
8670,https://english.kyodonews.net/news/2021/01/ce9d6d53446d-russia-detains-over-1500-people-demanding-alexei-navalnys-release.html
8671,https://english.kyodonews.net/news/2021/01/f12167b3efa1-tokyo-jan-virus-cases-near-40000-double-from-previous-monthly-high.html
8672,https://english.kyodonews.net/news/2021/01/1f2aa913112a-coronavirus-outbreak-latest-jan-31-2021.html
8673,https://english.kyodonews.net/news/2021/01/5ff69373ff96-feature-miniseries-hodobuzz-explores-dark-side-of-japans-media-industry.html
8674,https://english.kyodonews.net/news/2021/01/5008dafe61a7-who-team-visits-wuhan-market-where-coronavirus-spotted-in-early-stage.html
8675,https://english.kyodonews.net/news/2021/01/4239bcc7976d-japan-proposes-tentative-1-year-deal-on-cost-sharing-for-us-troops.html
8676,https://english.kyodonews.net/news/2021/01/c4a53773ef40-athletics-tokyo-olympians-finish-1-2-in-osaka-womens-marathon.html
8677,https://english.kyodonews.net/news/2021/01/cf60c9a081c9-britain-begins-accepting-visa-applications-from-hk-residents.html
8678,https://english.kyodonews.net/news/2021/01/84fabc5539f0-update1-britain-to-apply-to-join-asia-pacific-free-trade-pact.html
8679,https://english.kyodonews.net/news/2021/01/e4e6b1189bb2-basketball-hachimura-admits-struggling-in-return-to-court.html
8680,https://english.kyodonews.net/news/2021/01/a2fad0ea3223-feature-meat-seller-in-rural-japan-encourages-bulk-buying-amid-pandemic.html
8681,https://english.kyodonews.net/news/2021/01/b2788616d121-japans-probe-into-alleged-olympics-bid-bribery-flawed-french-court.html
8682,https://english.kyodonews.net/news/2021/01/3b89c6cd375c-japan-to-clarify-rules-to-prevent-violations-by-cosplayers.html
8683,https://english.kyodonews.net/news/2021/01/bd72fa750eae-coronavirus-outbreak-latest-jan-30-2021.html
8684,https://english.kyodonews.net/news/2021/01/816342b754c4-japan-set-to-extend-virus-emergency-for-up-to-another-month.html
8685,https://english.kyodonews.net/news/2021/01/1cd96725be72-urgent-10th-quake-anniv-motivated-pitcher-tanaka-to-return-to-japan.html
8686,https://english.kyodonews.net/news/2021/01/cca4b89030c4-basketball-hachimura-returns-with-9-points-in-wizards-defeat.html
8687,https://english.kyodonews.net/news/2021/01/e0b3ea7ff97f-japan-tv-news-anchors-wearing-masks-on-camera-ignites-discussion.html
8688,https://english.kyodonews.net/news/2021/01/4338dff29b6a-hometown-tax-donations-rise-due-to-virus-pandemic.html
8689,https://english.kyodonews.net/news/2021/01/96950e1d5808-most-poultry-farms-hit-by-bird-flu-have-flaws-in-wildlife-control.html
8690,https://english.kyodonews.net/news/2021/01/7bc26ec25b33-next-spacex-liftoff-with-japan-astronaut-aboard-possibly-in-april-20.html
8691,https://english.kyodonews.net/news/2021/01/fba36307eb09-china-japan-s-korea-students-collaborate-online-on-animation.html
8692,https://english.kyodonews.net/news/2021/01/b05ce33d0d5e-johnson--johnsons-single-dose-vaccine-66-effective-in-global-trial.html
8693,https://english.kyodonews.net/news/2021/01/ef5536b06b2c-soccer-canceling-youth-cups-could-stunt-generations-growth.html
8694,https://english.kyodonews.net/news/2021/01/e935183981e8-update2-us-security-aide-says-japan-involved-quad-group-key-in-indo-pacific.html
